Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Super Glider""}",6,16,10,7,10,14,15,15,15,12,11,11,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Cloud Glider""}",7,15,10,8,9,13,15,14,16,12,11,12,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Wario Wing""}",6,17,9,7,10,14,14,15,16,12,12,11,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Peach Parasol""}",7,16,9,8,9,13,14,14,16,12,12,12,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slick"",""glider"":""Super Glider""}",5,17,9,5,10,15,13,13,15,10,7,8,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Slick"",""glider"":""Wario Wing""}",5,18,8,5,10,15,12,13,16,10,8,8,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Super Glider""}",4,18,11,5,11,15,16,15,12,10,9,7,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Cloud Glider""}",5,17,11,6,10,14,16,14,13,10,9,8,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Wario Wing""}",4,19,10,5,11,15,15,15,13,10,10,7,7
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Peach Parasol""}",5,18,10,6,10,14,15,14,13,10,10,8,7
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Super Glider""}",9,14,12,10,8,12,15,15,13,11,10,9,11
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Cloud Glider""}",10,13,12,11,7,11,15,14,14,11,10,10,11
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Wario Wing""}",9,15,11,10,8,12,14,15,14,11,11,9,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Peach Parasol""}",10,14,11,11,7,11,14,14,14,11,11,10,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Super Glider""}",7,17,15,6,12,14,17,14,13,9,8,9,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",8,16,15,7,11,13,17,13,14,9,8,10,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",7,18,14,6,12,14,16,14,14,9,9,9,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",8,17,14,7,11,13,16,13,14,9,9,10,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Super Glider""}",8,15,15,9,11,12,14,17,12,10,8,10,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",9,14,15,10,10,11,14,16,13,10,8,11,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Wario Wing""}",8,16,14,9,11,12,13,17,13,10,9,10,8
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",9,15,14,10,10,11,13,16,13,10,9,11,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",10,12,12,10,11,13,14,15,12,10,8,10,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",11,11,12,11,10,12,14,14,13,10,8,11,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",10,13,11,10,11,13,13,15,13,10,9,10,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",11,12,11,11,10,12,13,14,13,10,9,11,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Super Glider""}",8,14,14,9,12,13,13,13,12,7,6,8,7
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Cloud Glider""}",9,13,14,10,11,12,13,12,13,7,6,9,7
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Wario Wing""}",8,15,13,9,12,13,12,13,13,7,7,8,6
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Peach Parasol""}",9,14,13,10,11,12,12,12,13,7,7,9,6
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Super Glider""}",12,10,11,13,7,11,14,15,10,11,9,11,11
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Cloud Glider""}",13,9,11,14,6,10,14,14,11,11,9,12,11
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Wario Wing""}",12,11,10,13,7,11,13,15,11,11,10,11,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Peach Parasol""}",13,10,10,14,6,10,13,14,11,11,10,12,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Super Glider""}",8,12,8,9,11,14,13,14,14,11,9,11,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Cloud Glider""}",9,11,8,10,10,13,13,13,15,11,9,12,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Wario Wing""}",8,13,7,9,11,14,12,14,15,11,10,11,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Peach Parasol""}",9,12,7,10,10,13,12,13,15,11,10,12,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slick"",""glider"":""Super Glider""}",7,13,7,7,11,15,11,12,14,9,5,8,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Slick"",""glider"":""Wario Wing""}",7,14,6,7,11,15,10,12,15,9,6,8,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Metal"",""glider"":""Super Glider""}",6,14,9,7,12,15,14,14,11,9,7,7,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Metal"",""glider"":""Wario Wing""}",6,15,8,7,12,15,13,14,12,9,8,7,7
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Super Glider""}",11,10,10,12,9,12,13,14,12,10,8,9,11
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Cloud Glider""}",12,9,10,13,8,11,13,13,13,10,8,10,11
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Wario Wing""}",11,11,9,12,9,12,12,14,13,10,9,9,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Peach Parasol""}",12,10,9,13,8,11,12,13,13,10,9,10,10
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Super Glider""}",9,13,13,8,13,14,15,13,12,8,6,9,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",10,12,13,9,12,13,15,12,13,8,6,10,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",9,14,12,8,13,14,14,13,13,8,7,9,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",10,13,12,9,12,13,14,12,13,8,7,10,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Super Glider""}",10,11,13,11,12,12,12,16,11,9,6,10,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",11,10,13,12,11,11,12,15,12,9,6,11,9
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Wario Wing""}",10,12,12,11,12,12,11,16,12,9,7,10,8
"{""character"":""Rosalina"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",11,11,12,12,11,11,11,15,12,9,7,11,8
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",12,11,13,12,9,11,14,13,10,12,10,9,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",13,10,13,13,8,10,14,12,11,12,10,10,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",12,12,12,12,9,11,13,13,11,12,11,9,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",13,11,12,13,8,10,13,12,11,12,11,10,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Super Glider""}",10,13,15,11,10,11,13,11,10,9,8,7,8
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Cloud Glider""}",11,12,15,12,9,10,13,10,11,9,8,8,8
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Wario Wing""}",10,14,14,11,10,11,12,11,11,9,9,7,7
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Peach Parasol""}",11,13,14,12,9,10,12,10,11,9,9,8,7
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Super Glider""}",14,9,12,15,5,9,14,13,8,13,11,10,12
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Cloud Glider""}",15,8,12,16,4,8,14,12,9,13,11,11,12
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Wario Wing""}",14,10,11,15,5,9,13,13,9,13,12,10,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Peach Parasol""}",15,9,11,16,4,8,13,12,9,13,12,11,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Super Glider""}",10,11,9,11,9,12,13,12,12,13,11,10,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Cloud Glider""}",11,10,9,12,8,11,13,11,13,13,11,11,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Wario Wing""}",10,12,8,11,9,12,12,12,13,13,12,10,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Peach Parasol""}",11,11,8,12,8,11,12,11,13,13,12,11,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Metal"",""glider"":""Super Glider""}",8,13,10,9,10,13,14,12,9,11,9,6,9
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Metal"",""glider"":""Wario Wing""}",8,14,9,9,10,13,13,12,10,11,10,6,8
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Button"",""glider"":""Super Glider""}",13,9,11,14,7,10,13,12,10,12,10,8,12
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Button"",""glider"":""Cloud Glider""}",14,8,11,15,6,9,13,11,11,12,10,9,12
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Button"",""glider"":""Wario Wing""}",13,10,10,14,7,10,12,12,11,12,11,8,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Button"",""glider"":""Peach Parasol""}",14,9,10,15,6,9,12,11,11,12,11,9,11
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Off-Road"",""glider"":""Super Glider""}",11,12,14,10,11,12,15,11,10,10,8,8,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",12,11,14,11,10,11,15,10,11,10,8,9,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",11,13,13,10,11,12,14,11,11,10,9,8,9
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",12,12,13,11,10,11,14,10,11,10,9,9,9
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Cushion"",""glider"":""Super Glider""}",12,10,14,13,10,10,12,14,9,11,8,9,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",13,9,14,14,9,9,12,13,10,11,8,10,10
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Cushion"",""glider"":""Wario Wing""}",12,11,13,13,10,10,11,14,10,11,9,9,9
"{""character"":""Rosalina"",""body"":""Pipe Frame"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",13,10,13,14,9,9,11,13,10,11,9,10,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",9,13,13,10,11,13,14,16,14,9,8,9,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",10,12,13,11,10,12,14,15,15,9,8,10,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",9,14,12,10,11,13,13,16,15,9,9,9,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",10,13,12,11,10,12,13,15,15,9,9,10,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Monster"",""glider"":""Super Glider""}",7,15,15,9,12,13,13,14,14,6,6,7,8
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Monster"",""glider"":""Cloud Glider""}",8,14,15,10,11,12,13,13,15,6,6,8,8
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Monster"",""glider"":""Wario Wing""}",7,16,14,9,12,13,12,14,15,6,7,7,7
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Monster"",""glider"":""Peach Parasol""}",8,15,14,10,11,12,12,13,15,6,7,8,7
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Roller"",""glider"":""Super Glider""}",11,11,12,13,7,11,14,16,12,10,9,10,12
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Roller"",""glider"":""Cloud Glider""}",12,10,12,14,6,10,14,15,13,10,9,11,12
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Roller"",""glider"":""Wario Wing""}",11,12,11,13,7,11,13,16,13,10,10,10,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Roller"",""glider"":""Peach Parasol""}",12,11,11,14,6,10,13,15,13,10,10,11,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slim"",""glider"":""Super Glider""}",7,13,9,9,11,14,13,15,16,10,9,10,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slim"",""glider"":""Cloud Glider""}",8,12,9,10,10,13,13,14,17,10,9,11,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slim"",""glider"":""Wario Wing""}",7,14,8,9,11,14,12,15,17,10,10,10,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slim"",""glider"":""Peach Parasol""}",8,13,8,10,10,13,12,14,17,10,10,11,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slick"",""glider"":""Super Glider""}",6,14,8,7,11,15,11,13,16,8,5,7,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Slick"",""glider"":""Wario Wing""}",6,15,7,7,11,15,10,13,17,8,6,7,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Metal"",""glider"":""Super Glider""}",5,15,10,7,12,15,14,15,13,8,7,6,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Metal"",""glider"":""Wario Wing""}",5,16,9,7,12,15,13,15,14,8,8,6,8
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Button"",""glider"":""Super Glider""}",10,11,11,12,9,12,13,15,14,9,8,8,12
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Button"",""glider"":""Cloud Glider""}",11,10,11,13,8,11,13,14,15,9,8,9,12
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Button"",""glider"":""Wario Wing""}",10,12,10,12,9,12,12,15,15,9,9,8,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Button"",""glider"":""Peach Parasol""}",11,11,10,13,8,11,12,14,15,9,9,9,11
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Off-Road"",""glider"":""Super Glider""}",8,14,14,8,13,14,15,14,14,7,6,8,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",9,13,14,9,12,13,15,13,15,7,6,9,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",8,15,13,8,13,14,14,14,15,7,7,8,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",9,14,13,9,12,13,14,13,15,7,7,9,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Cushion"",""glider"":""Super Glider""}",9,12,14,11,12,12,12,17,13,8,6,9,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",10,11,14,12,11,11,12,16,14,8,6,10,10
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Cushion"",""glider"":""Wario Wing""}",9,13,13,11,12,12,11,17,14,8,7,9,9
"{""character"":""Rosalina"",""body"":""Mach 8"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",10,12,13,12,11,11,11,16,14,8,7,10,9
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",7,14,12,8,13,14,16,12,11,8,11,8,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",8,13,12,9,12,13,16,11,12,8,11,9,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",7,15,11,8,13,14,15,12,12,8,12,8,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",8,14,11,9,12,13,15,11,12,8,12,9,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Monster"",""glider"":""Super Glider""}",5,16,14,7,14,14,15,10,11,5,9,6,5
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Monster"",""glider"":""Cloud Glider""}",6,15,14,8,13,13,15,9,12,5,9,7,5
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Monster"",""glider"":""Wario Wing""}",5,17,13,7,14,14,14,10,12,5,10,6,4
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Monster"",""glider"":""Peach Parasol""}",6,16,13,8,13,13,14,9,12,5,10,7,4
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Roller"",""glider"":""Super Glider""}",9,12,11,11,9,12,16,12,9,9,12,9,9
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Roller"",""glider"":""Cloud Glider""}",10,11,11,12,8,11,16,11,10,9,12,10,9
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Roller"",""glider"":""Wario Wing""}",9,13,10,11,9,12,15,12,10,9,13,9,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Roller"",""glider"":""Peach Parasol""}",10,12,10,12,8,11,15,11,10,9,13,10,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Slim"",""glider"":""Super Glider""}",5,14,8,7,13,15,15,11,13,9,12,9,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Slim"",""glider"":""Cloud Glider""}",6,13,8,8,12,14,15,10,14,9,12,10,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Slim"",""glider"":""Wario Wing""}",5,15,7,7,13,15,14,11,14,9,13,9,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Slim"",""glider"":""Peach Parasol""}",6,14,7,8,12,14,14,10,14,9,13,10,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Slick"",""glider"":""Wario Wing""}",4,16,6,5,13,16,12,9,14,7,9,6,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Metal"",""glider"":""Super Glider""}",3,16,9,5,14,16,16,11,10,7,10,5,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Metal"",""glider"":""Cloud Glider""}",4,15,9,6,13,15,16,10,11,7,10,6,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Metal"",""glider"":""Wario Wing""}",3,17,8,5,14,16,15,11,11,7,11,5,5
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Metal"",""glider"":""Peach Parasol""}",4,16,8,6,13,15,15,10,11,7,11,6,5
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Button"",""glider"":""Super Glider""}",8,12,10,10,11,13,15,11,11,8,11,7,9
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Button"",""glider"":""Cloud Glider""}",9,11,10,11,10,12,15,10,12,8,11,8,9
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Button"",""glider"":""Wario Wing""}",8,13,9,10,11,13,14,11,12,8,12,7,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Button"",""glider"":""Peach Parasol""}",9,12,9,11,10,12,14,10,12,8,12,8,8
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Off-Road"",""glider"":""Super Glider""}",6,15,13,6,15,15,17,10,11,6,9,7,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",7,14,13,7,14,14,17,9,12,6,9,8,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",6,16,12,6,15,15,16,10,12,6,10,7,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",7,15,12,7,14,14,16,9,12,6,10,8,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Cushion"",""glider"":""Super Glider""}",7,13,13,9,14,13,14,13,10,7,9,8,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",8,12,13,10,13,12,14,12,11,7,9,9,7
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Cushion"",""glider"":""Wario Wing""}",7,14,12,9,14,13,13,13,11,7,10,8,6
"{""character"":""Rosalina"",""body"":""Steel Driver"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",8,13,12,10,13,12,13,12,11,7,10,9,6
"{""character"":""Rosalina"",""body"":""Cat Cruiser"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,12,12,11,10,12,13,16,12,11,8,11,10
